,Дата,Количество лайков,Количество репостов,Количество просмотров,Количество комментариев,Количество вложений,Описание поста,Знак зодиака,Стихии
1442,2023-12-25,303,98,12997,2,1,"27 декабря, стрелец",Стрелец,Огонь
1443,2023-12-25,758,169,16798,2,1,"27 декабря, козерог",Козерог,Земля
1444,2023-12-25,3318,527,51251,6,1,"26 декабря, водолей",Водолей,Воздух
1445,2023-12-25,609,155,15083,2,1,"26 декабря, рыбы",Рыбы,Вода
1446,2023-12-24,1681,314,30522,38,1,"26 декабря, овен",Овен,Огонь
1447,2023-12-24,1140,264,20544,2,1,"26 декабря, телец",Телец,Земля
1448,2023-12-24,1131,271,30430,4,1,"26 декабря, близнецы",Близнецы,Воздух
1449,2023-12-24,1741,365,30279,5,1,"26 декабря, рак",Рак,Вода
1450,2023-12-24,1535,302,26013,5,1,"26 декабря, лев",Лев,Огонь
1451,2023-12-24,784,172,20514,1,1,"26 декабря, дева",Дева,Земля
1452,2023-12-24,502,104,14110,5,1,"26 декабря, весы",Весы,Воздух
1453,2023-12-24,510,118,16171,1,1,"25 декабря, скорпион",Скорпион,Вода
1454,2023-12-24,448,101,12911,2,1,"25 декабря, стрелец",Стрелец,Огонь
1455,2023-12-24,487,79,15376,5,1,"25 декабря, козерог",Козерог,Земля
1456,2023-12-23,936,107,17981,1,1,"25 декабря, водолей",Водолей,Воздух
1457,2023-12-23,1882,294,31234,9,1,"25 декабря, рыбы",Рыбы,Вода
1459,2023-12-23,305,63,11444,5,1,"24 декабря, овен",Овен,Огонь
1460,2023-12-23,445,58,12296,3,1,"24 декабря, телец",Телец,Земля
1461,2023-12-23,2575,256,41612,2,1,"24 декабря, близнецы",Близнецы,Воздух
1462,2023-12-23,286,72,11845,1,1,"24 декабря, рак",Рак,Вода
1463,2023-12-23,231,49,8884,2,1,"24 декабря, лев",Лев,Огонь
1464,2023-12-23,547,125,11330,0,1,"24 декабря, дева",Дева,Земля
1465,2023-12-23,316,58,10057,7,1,"24 декабря, весы",Весы,Воздух
1466,2023-12-23,326,51,10253,0,1,"24 декабря, скорпион",Скорпион,Вода
1467,2023-12-23,307,65,12303,2,1,"24 декабря, стрелец",Стрелец,Огонь
1468,2023-12-23,564,117,11884,11,1,"24 декабря, козерог",Козерог,Земля
1469,2023-12-23,408,66,10346,4,1,"24 декабря, водолей",Водолей,Воздух
1470,2023-12-23,1262,169,23947,0,1,"24 декабря, рыбы",Рыбы,Вода
1471,2023-12-22,2765,309,46834,26,1,"24 декабря, овен",Овен,Огонь
1472,2023-12-22,869,161,18754,4,1,"24 декабря, телец",Телец,Земля
1473,2023-12-22,519,90,12400,0,1,"24 декабря, близнецы",Близнецы,Воздух
1474,2023-12-22,426,97,13905,2,1,"24 декабря, рак",Рак,Вода
1475,2023-12-22,337,84,10855,0,1,"24 декабря, лев",Лев,Огонь
1476,2023-12-22,426,69,11710,3,1,"24 декабря, дева",Дева,Земля
1477,2023-12-22,859,171,17112,4,1,"24 декабря, весы",Весы,Воздух
1478,2023-12-22,373,80,11131,3,1,"24 декабря, скорпион",Скорпион,Вода
1479,2023-12-22,245,49,9409,2,1,"24 декабря, стрелец",Стрелец,Огонь
1480,2023-12-22,511,94,16408,3,1,"24 декабря, козерог",Козерог,Земля
1481,2023-12-22,867,310,25035,4,1,"24 декабря, водолей",Водолей,Воздух
1482,2023-12-22,992,144,22405,6,1,"23 декабря, рыбы",Рыбы,Вода
1483,2023-12-21,937,174,25222,5,1,"23 декабря, овен",Овен,Огонь
1484,2023-12-21,638,174,18170,5,1,"23 декабря, телец",Телец,Земля
1485,2023-12-21,493,139,15451,4,1,"23 декабря, близнецы",Близнецы,Воздух
1486,2023-12-21,1639,239,27427,4,1,"23 декабря, рак",Рак,Вода
1487,2023-12-21,597,227,15644,1,1,"23 декабря, лев",Лев,Огонь
1488,2023-12-21,563,115,15176,3,1,"23 декабря, дева",Дева,Земля
1489,2023-12-21,586,102,18513,5,1,"23 декабря, весы",Весы,Воздух
1490,2023-12-21,651,203,13896,5,1,"23 декабря, скорпион",Скорпион,Вода
1491,2023-12-21,394,72,11253,4,1,"23 декабря, стрелец",Стрелец,Огонь
1492,2023-12-21,667,136,17077,4,1,"23 декабря, козерог",Козерог,Земля
1493,2023-12-21,406,119,11910,2,1,"22 декабря, водолей",Водолей,Воздух
1494,2023-12-21,1037,153,19075,3,1,"22 декабря, рыбы",Рыбы,Вода
1495,2023-12-20,192,51,12641,15,1,"22 декабря, овен",Овен,Огонь
1496,2023-12-20,712,144,17869,2,1,"22 декабря, телец",Телец,Земля
1497,2023-12-20,785,75,17319,6,1,"22 декабря, близнецы",Близнецы,Воздух
1498,2023-12-20,730,153,17952,6,1,"22 декабря, рак",Рак,Вода
1499,2023-12-20,1195,263,21281,3,1,"22 декабря, лев",Лев,Огонь
1500,2023-12-20,1987,261,32596,1,1,"22 декабря, дева",Дева,Земля
1501,2023-12-20,23066,5166,434810,331,1,"22 декабря, весы",Весы,Воздух
1502,2023-12-20,450,81,17035,8,1,"22 декабря, скорпион",Скорпион,Вода
1503,2023-12-20,1255,168,25501,3,1,"21 декабря, стрелец",Стрелец,Огонь
1504,2023-12-20,314,138,13040,7,1,"21 декабря, козерог",Козерог,Земля
1505,2023-12-20,1371,340,29132,9,1,"21 декабря, водолей",Водолей,Воздух
1506,2023-12-20,428,261,15569,2,2,"21 декабря, рыбы",Рыбы,Вода
1507,2023-12-19,539,100,15281,7,1,"20 декабря, овен",Овен,Огонь
1508,2023-12-19,433,85,18818,5,1,"20 декабря, телец",Телец,Земля
1509,2023-12-19,1674,264,25034,2,1,"20 декабря, близнецы",Близнецы,Воздух
1510,2023-12-19,613,145,19032,3,1,"20 декабря, рак",Рак,Вода
1511,2023-12-19,801,175,17178,6,1,"20 декабря, лев",Лев,Огонь
1512,2023-12-19,1552,313,32579,4,1,"20 декабря, дева",Дева,Земля
1513,2023-12-19,1492,269,28789,8,1,"20 декабря, весы",Весы,Воздух
1514,2023-12-19,447,78,13500,8,1,"20 декабря, скорпион",Скорпион,Вода
1515,2023-12-19,2309,514,50273,6,1,"20 декабря, стрелец",Стрелец,Огонь
1516,2023-12-19,657,128,18949,4,1,"20 декабря, козерог",Козерог,Земля
1517,2023-12-19,493,145,15428,1,1,"20 декабря, водолей",Водолей,Воздух
1518,2023-12-19,2314,419,52613,7,1,"20 декабря, рыбы",Рыбы,Вода
1519,2023-12-18,1552,454,29758,8,1,"19 декабря, овен",Овен,Огонь
1520,2023-12-18,2162,365,36707,1,1,"19 декабря, телец",Телец,Земля
1521,2023-12-18,517,176,17417,2,1,"19 декабря, близнецы",Близнецы,Воздух
1522,2023-12-18,953,143,20305,1,1,"19 декабря, рак",Рак,Вода
1523,2023-12-18,417,96,11021,2,1,"19 декабря, лев",Лев,Огонь
1524,2023-12-18,220,57,11594,2,1,"19 декабря, дева",Дева,Земля
1525,2023-12-18,582,106,14082,4,1,"19 декабря, весы",Весы,Воздух
1526,2023-12-18,569,105,17218,10,1,"19 декабря, скорпион",Скорпион,Вода
1527,2023-12-18,2021,340,34213,13,1,"19 декабря, стрелец",Стрелец,Огонь
1528,2023-12-18,1017,141,19595,10,1,"19 декабря, козерог",Козерог,Земля
1529,2023-12-18,519,247,13021,7,1,"19 декабря, водолей",Водолей,Воздух
1530,2023-12-18,1072,242,24367,7,1,"19 декабря, рыбы",Рыбы,Вода
1531,2023-12-17,1305,182,25619,7,1,"18 декабря, овен",Овен,Огонь
1532,2023-12-17,636,156,13086,5,1,"18 декабря, телец",Телец,Земля
1533,2023-12-17,634,114,17833,4,1,"18 декабря, близнецы",Близнецы,Воздух
1534,2023-12-17,100,50,10139,4,1,"18 декабря, рак",Рак,Вода
1535,2023-12-17,466,133,14077,1,1,"18 декабря, лев",Лев,Огонь
1536,2023-12-17,375,81,11462,1,1,"18 декабря, дева",Дева,Земля
1537,2023-12-17,540,115,12666,1,1,"18 декабря, весы",Весы,Воздух
1538,2023-12-17,307,73,9204,3,1,"18 декабря, скорпион",Скорпион,Вода
1539,2023-12-17,378,82,16494,3,1,"18 декабря, стрелец",Стрелец,Огонь
1540,2023-12-17,1056,118,21708,2,1,"18 декабря, козерог",Козерог,Земля
1541,2023-12-17,246,61,10335,1,1,"18 декабря, водолей",Водолей,Воздух
1542,2023-12-17,387,71,8126,0,1,"18 декабря, рыбы",Рыбы,Вода
1543,2023-12-16,395,73,9788,3,1,"17 декабря, овен",Овен,Огонь
1544,2023-12-16,304,113,9727,1,1,"17 декабря, телец",Телец,Земля
1545,2023-12-16,519,96,11697,3,1,"17 декабря, близнецы",Близнецы,Воздух
1546,2023-12-16,1737,335,30116,4,1,"17 декабря, рак",Рак,Вода
1547,2023-12-16,547,68,11386,5,1,"17 декабря, лев",Лев,Огонь
1548,2023-12-16,317,61,8032,4,1,"17 декабря, дева",Дева,Земля
1549,2023-12-16,344,86,12320,7,1,"17 декабря, весы",Весы,Воздух
1550,2023-12-16,298,79,9063,4,1,"17 декабря, скорпион",Скорпион,Вода
1551,2023-12-16,243,68,11949,3,1,"17 декабря, стрелец",Стрелец,Огонь
1552,2023-12-16,218,62,10730,4,1,"17 декабря, козерог",Козерог,Земля
1553,2023-12-16,885,173,20969,1,1,"17 декабря, водолей",Водолей,Воздух
1554,2023-12-16,491,56,18204,1,1,"17 декабря, рыбы",Рыбы,Вода
1555,2023-12-15,1112,203,26393,10,1,"16 декабря, овен",Овен,Огонь
1556,2023-12-15,857,138,22935,0,1,"16 декабря, телец",Телец,Земля
1557,2023-12-15,416,74,17164,2,1,"16 декабря, близнецы",Близнецы,Воздух
1558,2023-12-15,183,74,19120,4,1,"16 декабря, рак",Рак,Вода
1559,2023-12-15,665,78,22852,2,1,"16 декабря, лев",Лев,Огонь
1560,2023-12-15,429,70,10084,6,1,"16 декабря, дева",Дева,Земля
1561,2023-12-15,149,29,12447,2,1,"16 декабря, весы",Весы,Воздух
1562,2023-12-15,321,60,8494,0,1,"16 декабря, скорпион",Скорпион,Вода
1563,2023-12-15,208,42,8622,3,1,"16 декабря, стрелец",Стрелец,Огонь
1564,2023-12-15,311,90,7225,0,1,"16 декабря, козерог",Козерог,Земля
1565,2023-12-15,482,106,10008,5,1,"16 декабря, водолей",Водолей,Воздух
1566,2023-12-15,1099,196,19986,4,1,"16 декабря, рыбы",Рыбы,Вода
1567,2023-12-14,1442,285,24150,8,1,"15 декабря, овен",Овен,Огонь
1568,2023-12-14,444,90,14357,4,1,"15 декабря, телец",Телец,Земля
1569,2023-12-14,787,164,17894,7,1,"15 декабря, близнецы",Близнецы,Воздух
1570,2023-12-14,590,124,11299,1,1,"15 декабря, рак",Рак,Вода
1571,2023-12-14,552,121,15363,0,1,"15 декабря, лев",Лев,Огонь
1572,2023-12-14,471,194,13244,7,1,"15 декабря, дева",Дева,Земля
1573,2023-12-14,759,149,15025,3,1,"15 декабря, весы",Весы,Воздух
1574,2023-12-14,622,195,14753,6,1,"15 декабря, скорпион",Скорпион,Вода
1575,2023-12-14,407,88,10710,1,1,"15 декабря, стрелец",Стрелец,Огонь
1576,2023-12-14,890,181,21593,7,1,"15 декабря, козерог",Козерог,Земля
1577,2023-12-14,402,78,11722,7,1,"15 декабря, водолей",Водолей,Воздух
1578,2023-12-14,1136,271,19077,2,1,"15 декабря, рыбы",Рыбы,Вода
1579,2023-12-13,816,143,20593,5,1,"14 декабря, овен",Овен,Огонь
1580,2023-12-13,2202,436,36963,10,1,"14 декабря, телец",Телец,Земля
1581,2023-12-13,327,106,10670,0,1,"14 декабря, близнецы",Близнецы,Воздух
1582,2023-12-13,1566,169,20703,28,1,"14 декабря, рак",Рак,Вода
1583,2023-12-13,335,116,13124,0,1,"14 декабря, лев",Лев,Огонь
1584,2023-12-13,570,155,14671,2,1,"14 декабря, дева",Дева,Земля
1585,2023-12-13,862,176,15791,1,1,"14 декабря, весы",Весы,Воздух
1586,2023-12-13,494,86,10583,1,1,"14 декабря, скорпион",Скорпион,Вода
1587,2023-12-13,196,79,12480,6,1,"14 декабря, стрелец",Стрелец,Огонь
1588,2023-12-13,520,87,10293,4,1,"14 декабря, козерог",Козерог,Земля
1589,2023-12-13,912,146,17232,2,1,"14 декабря, водолей",Водолей,Воздух
1590,2023-12-13,2053,313,34105,3,1,"14 декабря, рыбы",Рыбы,Вода
1591,2023-12-12,741,299,27043,6,1,"13 декабря, овен",Овен,Огонь
1592,2023-12-12,979,145,32596,7,1,"13 декабря, телец",Телец,Земля
1593,2023-12-12,483,101,12303,2,1,"13 декабря, близнецы",Близнецы,Воздух
1594,2023-12-12,2155,334,31096,7,1,"13 декабря, рак",Рак,Вода
1595,2023-12-12,1159,307,17993,1,1,"13 декабря, лев",Лев,Огонь
1596,2023-12-12,1196,344,20242,3,1,"13 декабря, дева",Дева,Земля
1597,2023-12-12,1512,202,25694,19,1,"13 декабря, весы",Весы,Воздух
1598,2023-12-12,330,53,10585,25,1,"13 декабря, скорпион",Скорпион,Вода
1599,2023-12-12,707,221,20065,4,1,"13 декабря, стрелец",Стрелец,Огонь
1600,2023-12-12,1747,412,27374,2,1,"13 декабря, козерог",Козерог,Земля
1601,2023-12-12,1242,390,25526,8,1,"13 декабря, водолей",Водолей,Воздух
1602,2023-12-12,2048,323,36691,18,1,"13 декабря, рыбы",Рыбы,Вода
1603,2023-12-11,4909,749,113215,10,1,"12 декабря, овен",Овен,Огонь
1604,2023-12-11,657,142,13665,2,1,"12 декабря, телец",Телец,Земля
1605,2023-12-11,617,134,15137,1,1,"12 декабря, близнецы",Близнецы,Воздух
